# Pathway	36-40-1B_Abundance
PWY-7242: D-fructuronate degradation|unclassified	105.7123070176
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.6703738491
PWY-6353: purine nucleotides degradation II (aerobic)	279.1420916775
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	26.6819209585
PWY-7664: oleate biosynthesis IV (anaerobic)	276.7123402914
FUCCAT-PWY: fucose degradation	269.9663338876
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	47.2837786444
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	261.3522911089
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	95.2703473580
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|unclassified	12.7633757880
PWY-8073: lipid IVA biosynthesis (P. putida)	261.3522911089
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	95.2703473580
PWY-8073: lipid IVA biosynthesis (P. putida)|unclassified	12.7633757880
PWY-5497: purine nucleobases degradation II (anaerobic)	254.4735243665
PWY-5989: stearate biosynthesis II (bacteria and plants)	243.5331505579
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	243.3890147603
PWY0-862: (5Z)-dodecenoate biosynthesis I	242.4826407413
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	237.3369043062
GALACTUROCAT-PWY: D-galacturonate degradation I	220.8821900004
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	103.0972554420
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.9552506988
GLYCOCAT-PWY: glycogen degradation I	215.8294567855
GLYCOCAT-PWY: glycogen degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.7460874684
GLYCOCAT-PWY: glycogen degradation I|unclassified	14.1038676682
PWY-7356: thiamine diphosphate salvage IV (yeast)	181.2197291787
PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	35.7151623844
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	174.2167126917
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	109.2962332520
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	23.3035295724
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.2579623864
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Hungatella.s__Hungatella_hathewayi	6.0204290951
PWY66-409: superpathway of purine nucleotide salvage	171.3474933381
DAPLYSINESYN-PWY: L-lysine biosynthesis I	171.0115931681
DAPLYSINESYN-PWY: L-lysine biosynthesis I|unclassified	59.1051258006
PWY-5005: biotin biosynthesis II	170.7035205467
PWY-5005: biotin biosynthesis II|g__Blautia.s__Ruminococcus_torques	5.9474057725
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	162.5173324003
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	50.8286493272
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	18.4590747189
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Anaerostipes.s__Anaerostipes_hadrus	7.0536807563
PWY-6606: guanosine nucleotides degradation II	157.7634949466
PWY-6606: guanosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	17.1269891038
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	147.6767180214
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	22.3022533329
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	14.9637396044
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	6.9350763728
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	6.5005457656
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Hungatella.s__Hungatella_hathewayi	4.9309774818
PWY-8131: 5'-deoxyadenosine degradation II	146.7851628534
PWY-8131: 5'-deoxyadenosine degradation II|unclassified	29.0789417292
PWY-8131: 5'-deoxyadenosine degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	23.6246374800
PWY-8131: 5'-deoxyadenosine degradation II|g__Blautia.s__Blautia_obeum	17.9277630714
PWY-8131: 5'-deoxyadenosine degradation II|g__Hungatella.s__Hungatella_hathewayi	7.6372555955
PPGPPMET-PWY: ppGpp metabolism	140.8837050000
PPGPPMET-PWY: ppGpp metabolism|unclassified	20.0983998759
FERMENTATION-PWY: mixed acid fermentation	127.4253771222
FERMENTATION-PWY: mixed acid fermentation|unclassified	61.2405393905
GLUDEG-I-PWY: GABA shunt	119.1425834479
GLUDEG-I-PWY: GABA shunt|unclassified	3.5501922543
PWY-5022: 4-aminobutanoate degradation V	118.6074288064
PWY-6936: seleno-amino acid biosynthesis (plants)	114.6269007331
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Blautia.s__Ruminococcus_torques	38.2464214165
PWY-6936: seleno-amino acid biosynthesis (plants)|unclassified	20.6480033177
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Eubacterium.s__Eubacterium_eligens	15.0139006022
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Streptococcus.s__Streptococcus_thermophilus	3.7002107423
PWY-7013: (S)-propane-1,2-diol degradation	113.0107571264
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	30.9394840537
PWY-7013: (S)-propane-1,2-diol degradation|g__Flavonifractor.s__Flavonifractor_plautii	4.6569687083
PWY-702: L-methionine biosynthesis II	106.1916273674
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	37.8541373710
PWY-702: L-methionine biosynthesis II|unclassified	13.5048552290
PWY-702: L-methionine biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	3.9658819609
PWY-5838: superpathway of menaquinol-8 biosynthesis I	100.1024989297
LACTOSECAT-PWY: lactose and galactose degradation I	98.6489891823
PWY-6531: mannitol cycle	93.9385114206
PWY-5676: acetyl-CoA fermentation to butanoate II	93.5082693469
PWY-5676: acetyl-CoA fermentation to butanoate II|unclassified	23.8250961847
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Coprococcus.s__Coprococcus_catus	10.2964905322
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Anaerostipes.s__Anaerostipes_hadrus	7.1762712751
PWY-5897: superpathway of menaquinol-11 biosynthesis	88.8404749151
PWY-5898: superpathway of menaquinol-12 biosynthesis	88.8404749151
PWY-5899: superpathway of menaquinol-13 biosynthesis	88.8404749151
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	87.4459439829
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	19.1887121862
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	86.0914809661
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	34.2674100651
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	24.3542626630
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Hungatella.s__Hungatella_hathewayi	9.9706730263
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	83.5572493658
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	32.4544825178
PWY-6906: chitin derivatives degradation	80.1789486792
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	79.3356614218
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	78.6815723197
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	7.8720188753
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Erysipelatoclostridium.s__Clostridium_innocuum	6.5039832739
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	76.9422521963
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	13.1969349350
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	71.9841417203
PWY0-1479: tRNA processing	71.7440282539
PWY0-1479: tRNA processing|unclassified	15.9610119948
PWY0-1479: tRNA processing|g__Parasutterella.s__Parasutterella_excrementihominis	3.8539236700
PWY0-1479: tRNA processing|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	2.8024731208
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	71.3805700430
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	70.1439490786
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|unclassified	47.2949566442
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	68.8374280280
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	68.2387827296
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	21.5076919996
PWY-4041: &gamma;-glutamyl cycle	65.3237823311
PWY-4041: &gamma;-glutamyl cycle|unclassified	16.0251333827
PWY-6549: L-glutamine biosynthesis III	64.5264308044
PWY-6549: L-glutamine biosynthesis III|unclassified	20.2256007771
PWY0-1477: ethanolamine utilization	63.0332933190
PWY0-1477: ethanolamine utilization|g__Blautia.s__Blautia_obeum	11.7298992011
PWY0-1477: ethanolamine utilization|unclassified	10.9493714388
PWY0-1477: ethanolamine utilization|g__Coprococcus.s__Coprococcus_catus	7.6427117638
PWY0-1477: ethanolamine utilization|g__Flavonifractor.s__Flavonifractor_plautii	6.0541365890
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	62.4202376484
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)|unclassified	35.0398521904
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	58.2780664305
P161-PWY: acetylene degradation (anaerobic)	58.0188613093
PWY-6588: pyruvate fermentation to acetone	56.4346249648
PWY-6588: pyruvate fermentation to acetone|unclassified	24.8940185790
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	54.9477336514
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	4.4776805235
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	54.4544632382
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Blautia.s__Ruminococcus_torques	14.0576873156
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Anaerostipes.s__Anaerostipes_hadrus	5.1418685201
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	50.9773908829
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	48.1974935317
PWY-5690: TCA cycle II (plants and fungi)	47.6090280122
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	45.6677442344
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	4.4118089117
CENTFERM-PWY: pyruvate fermentation to butanoate	44.4985732227
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	39.9867788783
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified	7.3177882979
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	39.1728291017
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|unclassified	27.8790140492
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	36.5354837681
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	31.8651770614
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	31.3682942323
TCA: TCA cycle I (prokaryotic)	31.1698775319
TCA: TCA cycle I (prokaryotic)|unclassified	12.9028394447
PWY-5130: 2-oxobutanoate degradation I	29.7848009964
PWY-5913: partial TCA cycle (obligate autotrophs)	29.5835943953
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	8.6239545232
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	28.5974306474
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	27.9173620788
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|unclassified	7.2253955140
PWY0-781: aspartate superpathway	27.7958333991
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	27.6727198143
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	27.5103442501
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	26.6062144918
PWY0-1061: superpathway of L-alanine biosynthesis	24.6671887477
PWY0-1061: superpathway of L-alanine biosynthesis|g__Blautia.s__Ruminococcus_torques	7.1952208553
PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.4853112088
ORNDEG-PWY: superpathway of ornithine degradation	23.3911811837
ORNDEG-PWY: superpathway of ornithine degradation|unclassified	8.4324362540
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	22.7629691314
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	22.2133563100
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	4.1600931393
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	21.3947694887
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	21.2283188905
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP|unclassified	9.3472105444
P42-PWY: incomplete reductive TCA cycle	20.6477700793
P42-PWY: incomplete reductive TCA cycle|unclassified	9.3412350247
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	19.6434906759
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Coprococcus.s__Coprococcus_catus	11.5645813375
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|unclassified	3.7054133985
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	19.2064691160
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|unclassified	8.0134758287
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	19.1629971711
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III|unclassified	7.9985250094
PWY-6922: L-N&delta;-acetylornithine biosynthesis	18.5029728897
PWY-5981: CDP-diacylglycerol biosynthesis III	18.2723638552
GALACTARDEG-PWY: D-galactarate degradation I	17.8156687002
GALACTARDEG-PWY: D-galactarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	3.8043069440
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	17.8156687002
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	3.8043069440
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	17.5735843936
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	13.5064287372
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	17.2664787619
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	12.8204228527
PWY-5367: petroselinate biosynthesis	17.0516337169
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	15.9341457425
PWY-5675: nitrate reduction V (assimilatory)	16.8020852749
GLUCARDEG-PWY: D-glucarate degradation I	16.4610735973
GLUCARDEG-PWY: D-glucarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	3.7647787327
PWY-5723: Rubisco shunt	15.8077271146
PWY-5723: Rubisco shunt|unclassified	14.1373678564
PWY-7858: (5Z)-dodecenoate biosynthesis II	15.6493556845
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	15.5414223946
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	15.3949383906
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	12.0689602127
METHGLYUT-PWY: superpathway of methylglyoxal degradation	14.5188715644
PWY-7883: anhydromuropeptides recycling II	13.6490660568
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	13.4878119869
PWY-7185: UTP and CTP dephosphorylation I	12.9270156256
PWY-7185: UTP and CTP dephosphorylation I|unclassified	12.6079858567
REDCITCYC: TCA cycle VI (Helicobacter)	12.3872208257
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	12.2790840386
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)|unclassified	10.9606768837
PWY-7254: TCA cycle VII (acetate-producers)	12.0969944443
PWY-7254: TCA cycle VII (acetate-producers)|unclassified	11.2012574490
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	11.1933890934
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II|unclassified	4.7343814583
PWY-5677: succinate fermentation to butanoate	10.8723321258
PWY1ZNC-1: assimilatory sulfate reduction IV	10.2038192290
SO4ASSIM-PWY: assimilatory sulfate reduction I	10.2038192290
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	9.9168808333
PWY-6607: guanosine nucleotides degradation I	9.8717331352
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	8.8311627929
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	7.0102444133
GALACTITOLCAT-PWY: galactitol degradation	8.7438677556
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	6.4102635166
PWY-801: homocysteine and cysteine interconversion	7.4171881497
PWY-801: homocysteine and cysteine interconversion|unclassified	6.7037270310
PWY-6876: isopropanol biosynthesis (engineered)	6.9622698644
PWY-6876: isopropanol biosynthesis (engineered)|g__Flavonifractor.s__Flavonifractor_plautii	4.1747025342
PWY-822: fructan biosynthesis	3.9411672260
PWY-822: fructan biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	3.9411672260
