# Pathway	28-7A-1-1_Abundance
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Blautia.s__Ruminococcus_torques	6.1927095407
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	38.8252240432
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	9.6145260372
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	8.2168027299
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	6.5347691201
PWY-5897: superpathway of menaquinol-11 biosynthesis	38.6508534716
PWY-5898: superpathway of menaquinol-12 biosynthesis	38.6508534716
PWY-5899: superpathway of menaquinol-13 biosynthesis	38.6508534716
PWY-6549: L-glutamine biosynthesis III	36.2473336046
PWY1ZNC-1: assimilatory sulfate reduction IV	34.7725117955
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	34.6170079441
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	12.3197338162
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	29.7532965383
LACTOSECAT-PWY: lactose and galactose degradation I	26.4848437325
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	25.2108238878
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|unclassified	5.7597149351
PWY-4041: &gamma;-glutamyl cycle	24.8995759235
PWY-4041: &gamma;-glutamyl cycle|unclassified	6.2760777314
PWY0-1061: superpathway of L-alanine biosynthesis	24.8153600184
PWY0-1061: superpathway of L-alanine biosynthesis|g__Blautia.s__Ruminococcus_torques	6.4583860768
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	6.4211837789
PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.5804458381
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	24.1181583468
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	24.0531411694
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	22.9199252670
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	18.8560619272
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	7.1996020462
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	22.3428328913
PWY-5367: petroselinate biosynthesis	21.7873862304
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	19.5358417032
PWY-5690: TCA cycle II (plants and fungi)	21.1028938499
DAPLYSINESYN-PWY: L-lysine biosynthesis I	20.7354639779
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	20.6229204234
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	7.4117533192
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	20.5162190856
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	7.2295607752
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	20.0540268650
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	18.8129666200
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	17.6341670500
PWY-6588: pyruvate fermentation to acetone	18.7143950768
GALACTITOLCAT-PWY: galactitol degradation	18.5458247821
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	13.1968046932
RUMP-PWY: formaldehyde oxidation I	18.3882058532
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	18.0852771733
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	6.7529844912
P42-PWY: incomplete reductive TCA cycle	16.1736625319
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	15.2944588484
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	14.2920810768
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	3.5570996377
PWY-5918: superpathway of heme b biosynthesis from glutamate	14.2678251267
PWY-5913: partial TCA cycle (obligate autotrophs)	14.1066434763
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	13.7472867828
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP|unclassified	7.3543414406
PWY0-1477: ethanolamine utilization	13.4490056125
PWY0-1477: ethanolamine utilization|unclassified	13.2495910869
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	13.2049552031
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	12.4506368388
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|unclassified	7.0478102674
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	12.4233452320
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III|unclassified	7.0382976754
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	10.3943092025
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	3.9105544266
METHGLYUT-PWY: superpathway of methylglyoxal degradation	10.0348106387
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	9.3510152592
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	5.7978600599
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	8.5431167991
PWY-7185: UTP and CTP dephosphorylation I	8.3974091614
PWY-7185: UTP and CTP dephosphorylation I|unclassified	8.2313306514
PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)	8.1292016856
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I	7.8986467098
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I|unclassified	7.7678394306
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	7.7893670319
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|unclassified	6.1807462425
PWY-7883: anhydromuropeptides recycling II	7.5120158666
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	6.4181146902
PWY-5130: 2-oxobutanoate degradation I	5.9498205591
P161-PWY: acetylene degradation (anaerobic)	5.1423745374
P161-PWY: acetylene degradation (anaerobic)|unclassified	5.1129506907
