# Pathway	28-7A-1-1_Abundance
P441-PWY: superpathway of N-acetylneuraminate degradation	339.6170128659
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	333.6362698370
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	324.0880585550
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	72.6659730250
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	321.3607715336
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	82.5480900635
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	28.0573214607
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Anaerostipes.s__Anaerostipes_hadrus	15.4267978044
PWY-7242: D-fructuronate degradation	310.2414796557
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	45.7045545589
PWY-7242: D-fructuronate degradation|unclassified	30.9193941659
FUCCAT-PWY: fucose degradation	302.8143849602
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	71.3460114450
PWY-7761: NAD salvage pathway II (PNC IV cycle)	297.2807899850
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	23.8217373441
P164-PWY: purine nucleobases degradation I (anaerobic)	273.9918799714
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified	13.4573909416
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Hungatella.s__Hungatella_hathewayi	8.7776413071
PWY-8004: Entner-Doudoroff pathway I	268.1859949745
PWY-7356: thiamine diphosphate salvage IV (yeast)	253.4752163175
PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	46.8087048024
PWY-702: L-methionine biosynthesis II	245.1126350409
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	43.0097520397
PWY-702: L-methionine biosynthesis II|unclassified	13.4880309263
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	227.7163403480
GALACTUROCAT-PWY: D-galacturonate degradation I	220.8880750910
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	113.2224366748
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	53.9356262752
PWY-5005: biotin biosynthesis II	199.6399265911
PWY-5005: biotin biosynthesis II|g__Blautia.s__Ruminococcus_torques	7.3361737260
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	183.8183604807
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|unclassified	28.3818423336
PWY-7234: inosine-5'-phosphate biosynthesis III	174.9504699519
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	122.9643859597
FERMENTATION-PWY: mixed acid fermentation	168.3300130487
FERMENTATION-PWY: mixed acid fermentation|unclassified	41.1318419173
PWY-5497: purine nucleobases degradation II (anaerobic)	159.8815602210
PWY-5497: purine nucleobases degradation II (anaerobic)|unclassified	16.1708599932
PWY-6531: mannitol cycle	153.6471053827
PWY-5676: acetyl-CoA fermentation to butanoate II	150.1182242552
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Anaerostipes.s__Anaerostipes_hadrus	18.9836709755
PWY-6353: purine nucleotides degradation II (aerobic)	140.5164122845
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	24.9496301997
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified	15.0824063754
PWY-7013: (S)-propane-1,2-diol degradation	129.8772214195
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	34.5314064840
PWY0-1479: tRNA processing	124.3180681775
PWY-6906: chitin derivatives degradation	118.8479065660
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	112.0510834077
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	108.6592822302
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	45.5534807389
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	31.2853773571
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	104.9561162314
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	30.6109460328
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified	21.5669156155
PWY-8131: 5'-deoxyadenosine degradation II	103.4963874346
PWY-8131: 5'-deoxyadenosine degradation II|unclassified	17.7847678928
PWY-8131: 5'-deoxyadenosine degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	3.8485713259
PWY-8131: 5'-deoxyadenosine degradation II|g__Hungatella.s__Hungatella_hathewayi	2.4389418716
GLUDEG-I-PWY: GABA shunt	100.6224417471
PWY66-409: superpathway of purine nucleotide salvage	97.6350752495
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	95.7241574655
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	94.3051493245
DAPLYSINESYN-PWY: L-lysine biosynthesis I	92.1053708598
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	88.3655982087
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|unclassified	36.4516346350
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|g__Anaerostipes.s__Anaerostipes_hadrus	19.7531609087
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	85.0483685857
PWY-7992: superpathway of menaquinol-8 biosynthesis III	82.9000840318
PWY-6606: guanosine nucleotides degradation II	75.8926705384
PWY-6606: guanosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	13.0815121699
PWY-6606: guanosine nucleotides degradation II|unclassified	7.7841534398
CENTFERM-PWY: pyruvate fermentation to butanoate	74.0663619650
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	73.4945961984
PWY-5838: superpathway of menaquinol-8 biosynthesis I	72.8029331808
PWY-6549: L-glutamine biosynthesis III	71.7380315093
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	70.9631748042
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	70.2751509147
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	17.6589752086
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	12.8280409589
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	8.2583391582
PWY-5897: superpathway of menaquinol-11 biosynthesis	64.0458311569
PWY-5898: superpathway of menaquinol-12 biosynthesis	64.0458311569
PWY-5899: superpathway of menaquinol-13 biosynthesis	64.0458311569
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	63.6436432253
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Blautia.s__Ruminococcus_torques	10.8623736458
PWY1ZNC-1: assimilatory sulfate reduction IV	57.5384789415
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	54.9180367684
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	52.4144331055
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	19.6036557171
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	51.4233888064
PWY0-1061: superpathway of L-alanine biosynthesis	49.7364393282
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	12.7936358457
PWY0-1061: superpathway of L-alanine biosynthesis|g__Blautia.s__Ruminococcus_torques	11.8655309813
PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	7.5460295589
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	49.3121633424
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	48.6104382217
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|unclassified	9.5409907357
PWY-5690: TCA cycle II (plants and fungi)	43.7020089280
PWY-4041: &gamma;-glutamyl cycle	42.7906830822
PWY-4041: &gamma;-glutamyl cycle|unclassified	9.4294642214
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	42.7751527617
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	37.6355221180
LACTOSECAT-PWY: lactose and galactose degradation I	35.8318875755
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	35.3088797441
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	29.7306122317
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	10.9801721816
PWY-6588: pyruvate fermentation to acetone	35.1128190128
PWY-6588: pyruvate fermentation to acetone|unclassified	7.9407306679
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	34.0039771840
PWY0-781: aspartate superpathway	33.3123025652
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	32.7336921490
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	16.3005603909
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	32.1638262207
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	30.9135979332
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	31.9475821028
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP|unclassified	12.3074373120
PWY-5367: petroselinate biosynthesis	31.9176063991
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	29.0493542806
GALACTITOLCAT-PWY: galactitol degradation	31.5968837510
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	23.4339115902
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	31.5644951098
RUMP-PWY: formaldehyde oxidation I	29.2978847058
PWY-5913: partial TCA cycle (obligate autotrophs)	29.1718747420
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	29.0073993059
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|unclassified	10.2236169382
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	28.9112992141
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III|unclassified	10.2120079631
PWY-5918: superpathway of heme b biosynthesis from glutamate	23.5016093862
PWY0-1477: ethanolamine utilization	22.4234914857
PWY0-1477: ethanolamine utilization|unclassified	22.1088817966
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	21.8784462617
P42-PWY: incomplete reductive TCA cycle	21.3526176918
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	21.0750859284
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	16.3449100989
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	21.0037538799
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	15.0456293997
METHGLYUT-PWY: superpathway of methylglyoxal degradation	20.5922901596
PWY-7883: anhydromuropeptides recycling II	20.1746365881
PWY-7185: UTP and CTP dephosphorylation I	19.6580167149
PWY-7185: UTP and CTP dephosphorylation I|unclassified	19.1110985772
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	18.4636551350
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	15.1552352824
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	15.3474692115
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	14.7371892615
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	11.3399161682
PWY-6415: L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)	13.5398596702
PWY-5130: 2-oxobutanoate degradation I	12.0532914449
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	11.8312341831
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|unclassified	8.4830635658
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I	11.1508240738
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I|unclassified	11.0577992247
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	10.5864300706
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	8.8092398966
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	9.6374473697
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|unclassified	7.4837677371
PWY-822: fructan biosynthesis	7.9365079365
PWY-822: fructan biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	7.9365079365
P161-PWY: acetylene degradation (anaerobic)	7.7184998126
P161-PWY: acetylene degradation (anaerobic)|unclassified	7.6808774716
