# Pathway	36-40-1B_Abundance
PWY-6823: molybdopterin biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	12.7885231953
PWY-6823: molybdopterin biosynthesis|g__Oscillibacter.s__Oscillibacter_sp_57_20	12.0799224024
PWY-6823: molybdopterin biosynthesis|g__Intestinibacter.s__Intestinibacter_bartlettii	5.8013156047
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	826.2522615315
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	196.7594727329
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Dialister.s__Dialister_invisus	64.9506832289
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Ruminococcus_torques	54.3805440409
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_sp	49.7594863221
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Ruminococcus.s__Ruminococcus_bicirculans	39.3694063597
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	32.2164446108
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	12.4708572523
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eggerthella.s__Eggerthella_lenta	10.3217407085
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eisenbergiella.s__Eisenbergiella_massiliensis	5.4281373508
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Parasutterella.s__Parasutterella_excrementihominis	2.6514496782
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	1.7804353629
GLUCONEO-PWY: gluconeogenesis I	763.0248170706
GLUCONEO-PWY: gluconeogenesis I|unclassified	259.3192999295
PWY-7761: NAD salvage pathway II (PNC IV cycle)	738.9436601933
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	41.0110457433
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	725.5737736426
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	679.3752468099
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Dialister.s__Dialister_invisus	97.1695976933
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	69.9946259044
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	53.0029797154
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	30.1097447158
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	16.9423884371
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Bilophila.s__Bilophila_wadsworthia	12.6359101546
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	12.2037512870
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	10.5390025462
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	6.8090435815
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	5.4000473928
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	5.3157653549
PWY-6305: superpathway of putrescine biosynthesis	670.5089731494
PWY-6305: superpathway of putrescine biosynthesis|unclassified	7.1682127470
PWY-6628: superpathway of L-phenylalanine biosynthesis	665.3682591923
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	214.9495326015
PWY-7345: superpathway of anaerobic sucrose degradation	663.1476418368
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	653.0410869950
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	637.2359721618
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|unclassified	20.8729970722
PWY-6902: chitin degradation II (Vibrio)	628.8162573708
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	385.8914022087
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	208.1962836793
PWY-6902: chitin degradation II (Vibrio)|unclassified	22.3535402291
P164-PWY: purine nucleobases degradation I (anaerobic)	627.5676073727
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	30.6779018005
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Hungatella.s__Hungatella_hathewayi	11.9963523980
FASYN-ELONG-PWY: fatty acid elongation -- saturated	607.6718211389
PWY-6630: superpathway of L-tyrosine biosynthesis	600.9710348357
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	213.8704925927
PWY66-399: gluconeogenesis III	582.3149924805
PWY66-399: gluconeogenesis III|unclassified	185.5830037253
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	567.6985755057
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	67.3272044295
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	40.9417803850
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Blautia.s__Ruminococcus_torques	33.7110277283
PWY-7456: &beta;-(1,4)-mannan degradation	558.9477855409
PWY-7456: &beta;-(1,4)-mannan degradation|unclassified	24.8014922473
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	555.3227681250
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	552.9469900186
PWY-6895: superpathway of thiamine diphosphate biosynthesis II|unclassified	113.8623034903
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	551.9586899418
PWY-7664: oleate biosynthesis IV (anaerobic)	545.5671634990
PWY-6353: purine nucleotides degradation II (aerobic)	511.9441796350
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	52.9210067022
PWY-7242: D-fructuronate degradation	511.3557223618
PWY-7242: D-fructuronate degradation|unclassified	70.7538261596
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.6678183917
P441-PWY: superpathway of N-acetylneuraminate degradation	508.1503094269
PWY0-1261: anhydromuropeptides recycling I	500.1145303960
PWY0-1261: anhydromuropeptides recycling I|unclassified	29.3002527795
FUCCAT-PWY: fucose degradation	498.5723850490
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	85.9973042241
PWY-5989: stearate biosynthesis II (bacteria and plants)	482.5194134072
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	481.6998872943
PWY0-862: (5Z)-dodecenoate biosynthesis I	480.1395218333
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	470.4919386463
PWY-5497: purine nucleobases degradation II (anaerobic)	448.3962097408
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	414.3287018719
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	170.2718181932
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|unclassified	12.8997873549
PWY-8073: lipid IVA biosynthesis (P. putida)	414.3287018719
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	170.2718181932
PWY-8073: lipid IVA biosynthesis (P. putida)|unclassified	12.8997873549
PWY-8004: Entner-Doudoroff pathway I	413.8244540921
GLYCOCAT-PWY: glycogen degradation I	407.8458067417
GLYCOCAT-PWY: glycogen degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	42.9715021902
GLYCOCAT-PWY: glycogen degradation I|unclassified	25.0352852484
GALACTUROCAT-PWY: D-galacturonate degradation I	366.9900262603
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	149.9332151517
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.2928770142
PPGPPMET-PWY: ppGpp metabolism	327.1710435691
PPGPPMET-PWY: ppGpp metabolism|unclassified	136.3012153076
PWY-5005: biotin biosynthesis II	322.5528159449
PWY-5005: biotin biosynthesis II|g__Blautia.s__Ruminococcus_torques	11.9123709404
PWY66-409: superpathway of purine nucleotide salvage	303.7067347785
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	303.2212589760
PWY-7356: thiamine diphosphate salvage IV (yeast)	298.3706195795
PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	60.6339620730
PWY-6606: guanosine nucleotides degradation II	289.8104813756
PWY-6606: guanosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	35.6052292177
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	275.0805268063
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	35.3692929184
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	31.0720461042
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	19.0221636157
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	11.5121416361
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Hungatella.s__Hungatella_hathewayi	9.4174427411
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	265.5115494598
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	84.6386513310
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	21.0912563512
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Anaerostipes.s__Anaerostipes_hadrus	11.2264103224
PWY-8131: 5'-deoxyadenosine degradation II	257.2804754679
PWY-8131: 5'-deoxyadenosine degradation II|unclassified	51.5402199632
PWY-8131: 5'-deoxyadenosine degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	42.7717482339
PWY-8131: 5'-deoxyadenosine degradation II|g__Blautia.s__Blautia_obeum	33.8792067839
PWY-8131: 5'-deoxyadenosine degradation II|g__Hungatella.s__Hungatella_hathewayi	12.7606348557
PWY-7234: inosine-5'-phosphate biosynthesis III	255.0180810404
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	161.2048656099
DAPLYSINESYN-PWY: L-lysine biosynthesis I	219.3594529860
DAPLYSINESYN-PWY: L-lysine biosynthesis I|unclassified	82.4195437968
PWY-6936: seleno-amino acid biosynthesis (plants)	217.0138302090
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Blautia.s__Ruminococcus_torques	66.6318192343
PWY-6936: seleno-amino acid biosynthesis (plants)|unclassified	32.1099288883
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Eubacterium.s__Eubacterium_eligens	26.7654352281
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Streptococcus.s__Streptococcus_thermophilus	8.8158819341
FERMENTATION-PWY: mixed acid fermentation	205.1528054414
FERMENTATION-PWY: mixed acid fermentation|unclassified	92.8910541163
GLUDEG-I-PWY: GABA shunt	197.1737944185
GLUDEG-I-PWY: GABA shunt|unclassified	6.6785914229
PWY-5022: 4-aminobutanoate degradation V	196.6656597023
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	179.4702658626
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	71.8940332271
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	35.9653491656
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.5406121438
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Hungatella.s__Hungatella_hathewayi	9.9286778009
PWY-6531: mannitol cycle	165.9063363144
PWY-7013: (S)-propane-1,2-diol degradation	164.4596676232
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	52.8755117596
PWY-7013: (S)-propane-1,2-diol degradation|g__Flavonifractor.s__Flavonifractor_plautii	8.6270429007
PWY-702: L-methionine biosynthesis II	157.2171881482
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	63.4987891692
PWY-702: L-methionine biosynthesis II|unclassified	17.1818410910
PWY-702: L-methionine biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	9.3977694585
PWY-5676: acetyl-CoA fermentation to butanoate II	155.2696763646
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Coprococcus.s__Coprococcus_catus	15.8098512857
PWY-5676: acetyl-CoA fermentation to butanoate II|g__Anaerostipes.s__Anaerostipes_hadrus	12.5791279955
LACTOSECAT-PWY: lactose and galactose degradation I	154.6812305967
PWY-6906: chitin derivatives degradation	151.5659767475
PWY-5838: superpathway of menaquinol-8 biosynthesis I	149.9421426819
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	147.8316907604
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	58.1269994778
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	42.2341102710
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Hungatella.s__Hungatella_hathewayi	13.3945526186
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	139.9128637718
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	29.7465317829
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	135.7719683571
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	12.7549238482
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Erysipelatoclostridium.s__Clostridium_innocuum	12.6983777281
PWY-5897: superpathway of menaquinol-11 biosynthesis	132.8424311568
PWY-5898: superpathway of menaquinol-12 biosynthesis	132.8424311568
PWY-5899: superpathway of menaquinol-13 biosynthesis	132.8424311568
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	131.9692963056
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	52.8289282739
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	131.4602215786
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	18.5704546225
PWY0-1479: tRNA processing	127.8008557229
PWY0-1479: tRNA processing|unclassified	16.3805476026
PWY0-1479: tRNA processing|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	6.4174986478
PWY0-1479: tRNA processing|g__Parasutterella.s__Parasutterella_excrementihominis	5.0549148203
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	123.0753139586
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	122.5550770872
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	120.8412361674
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	117.0909921756
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	38.5127541347
PWY-4041: &gamma;-glutamyl cycle	115.5404587526
PWY-4041: &gamma;-glutamyl cycle|unclassified	17.3603599769
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	114.9402982034
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|unclassified	77.5782768244
PWY0-1477: ethanolamine utilization	112.4830903799
PWY0-1477: ethanolamine utilization|unclassified	19.6820232083
PWY0-1477: ethanolamine utilization|g__Blautia.s__Blautia_obeum	19.1111064964
PWY0-1477: ethanolamine utilization|g__Coprococcus.s__Coprococcus_catus	13.0927754422
PWY0-1477: ethanolamine utilization|g__Flavonifractor.s__Flavonifractor_plautii	11.7796213990
PWY-6549: L-glutamine biosynthesis III	111.0333403885
PWY-6549: L-glutamine biosynthesis III|unclassified	24.0367256460
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	108.6320394227
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis|unclassified	43.7009478095
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	106.3161065866
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	102.8693839669
P161-PWY: acetylene degradation (anaerobic)	99.5902487969
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	97.4864494987
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	6.8147876128
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	93.3005980973
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Blautia.s__Ruminococcus_torques	31.5962169980
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Anaerostipes.s__Anaerostipes_hadrus	9.3668169425
CENTFERM-PWY: pyruvate fermentation to butanoate	81.3857658222
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	81.2278914861
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type|unclassified	7.4193609646
PWY-6588: pyruvate fermentation to acetone	79.4451299935
PWY-6588: pyruvate fermentation to acetone|unclassified	35.3116881715
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	76.3349648472
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	76.3042835972
PWY-5690: TCA cycle II (plants and fungi)	74.7647829742
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	72.5835726427
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	69.1619431717
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	68.3096798135
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified	10.5838832359
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	65.9641376526
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP|unclassified	42.0173353790
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	59.9929004335
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|unclassified	41.5353467522
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	59.7046963489
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III|unclassified	41.1712333113
TCA: TCA cycle I (prokaryotic)	59.5504425346
TCA: TCA cycle I (prokaryotic)|unclassified	24.2086675796
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	56.8693199370
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	53.0501779102
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|unclassified	19.0573791056
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|g__Erysipelatoclostridium.s__Clostridium_innocuum	8.5884950754
PWY-5913: partial TCA cycle (obligate autotrophs)	51.4801040545
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	16.6793409608
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	46.5973560196
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	46.1297913589
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	45.9043870346
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	44.9107522680
PWY0-1061: superpathway of L-alanine biosynthesis	44.4019720688
PWY0-1061: superpathway of L-alanine biosynthesis|g__Blautia.s__Ruminococcus_torques	9.6543572434
PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4.3524795162
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	41.5159185696
PWY-7185: UTP and CTP dephosphorylation I	40.7571493590
PWY-7185: UTP and CTP dephosphorylation I|unclassified	38.5225387555
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	40.2150981638
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	13.5964897586
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	37.9299838044
PWY-5130: 2-oxobutanoate degradation I	35.8753422869
PWY-7883: anhydromuropeptides recycling II	34.5082841121
GALACTARDEG-PWY: D-galactarate degradation I	34.1452141218
GALACTARDEG-PWY: D-galactarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	13.0415214477
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	34.1452141218
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	13.0415214477
PWY-6922: L-N&delta;-acetylornithine biosynthesis	32.9082147781
PWY-5981: CDP-diacylglycerol biosynthesis III	32.2467745528
PWY-5981: CDP-diacylglycerol biosynthesis III|g__Streptococcus.s__Streptococcus_thermophilus	6.0674243656
P42-PWY: incomplete reductive TCA cycle	32.0961047116
P42-PWY: incomplete reductive TCA cycle|unclassified	17.0941431006
PWY0-781: aspartate superpathway	31.9702023636
GLUCARDEG-PWY: D-glucarate degradation I	31.1962872055
GLUCARDEG-PWY: D-glucarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	12.7355323591
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	30.4403355099
PWY-6612: superpathway of tetrahydrofolate biosynthesis	30.0891428123
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	28.2378492911
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Coprococcus.s__Coprococcus_catus	17.4843537576
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	26.3420472241
PWY-6607: guanosine nucleotides degradation I	26.1927237788
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	25.6529615352
PWY-5367: petroselinate biosynthesis	24.8682813421
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	23.4567973847
PWY-7858: (5Z)-dodecenoate biosynthesis II	23.6507246182
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	23.5530273492
PWY-5723: Rubisco shunt	23.1946147907
PWY-5723: Rubisco shunt|unclassified	20.9905047526
PWY-5004: superpathway of L-citrulline metabolism	22.5790794969
REDCITCYC: TCA cycle VI (Helicobacter)	22.3602588248
PWY-7254: TCA cycle VII (acetate-producers)	20.9833979993
PWY-7254: TCA cycle VII (acetate-producers)|unclassified	19.1512699769
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	18.5624117191
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	17.9196787239
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	14.1100671174
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	17.7505784545
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	13.6239480767
PWY1ZNC-1: assimilatory sulfate reduction IV	17.5844117725
METHGLYUT-PWY: superpathway of methylglyoxal degradation	17.2610658856
SO4ASSIM-PWY: assimilatory sulfate reduction I	17.0041019736
PWY-5675: nitrate reduction V (assimilatory)	16.8731207551
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	15.6903250751
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	12.5203781496
PWY-5677: succinate fermentation to butanoate	15.5563797333
GALACTITOLCAT-PWY: galactitol degradation	13.1434324316
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	10.2984009853
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	12.4858188935
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)|unclassified	11.6022100840
RUMP-PWY: formaldehyde oxidation I	12.3235168680
PWY-6876: isopropanol biosynthesis (engineered)	11.0379342127
PWY-6876: isopropanol biosynthesis (engineered)|g__Flavonifractor.s__Flavonifractor_plautii	6.1812565550
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	8.9865602785
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	7.2334575680
PWY-822: fructan biosynthesis	7.9365079365
PWY-822: fructan biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	7.9365079365
PWY-801: homocysteine and cysteine interconversion	7.5219016305
PWY-801: homocysteine and cysteine interconversion|unclassified	7.0530322012
