species,1-MDcol002-5-2.report,11-MDCol002-label-12-on-bottle.report,14-MDCOL003-Stool-1B-Baseline-BSB-2-4-1-4.report,15-MDcol004-3-1-pretreat.report,17-MDCOL006-3-1A.report,19-MDCOL006-3-2A.report,21-MDCOL006-2-pre-chemo-A.report,23-MDcol033-1A.report,25-MDcol036-1A.report,27-MDcol025-1B.report,28-7A-1-1.report,29-7A.report,3-MDcol002-5-1.report,30-8B.report,31-8B.report,33-6-2.report,36-40-1B.report,38-S-Swanson.report,40-MDCol002-7-43.report,42-51-1B.report,45-MDCOL005-1B.report,46-MDCOL015-1a.report,48-MDCOL039-1a.report,5-MDCOL055-Stool-1A-Baseline-BSB-2-4-1-2.report,50-MDCOL027-1a.report,52-MDCOL021-1b.report,54-MDCOL028-1b.report,60-MDcol006-4-1A.report,63-MDcol003-3-2.report,65-MDCOL003-Post-Chemo-Collection-Cycle-1-A.report,66-MDCOL004-1A.report,68-MDCOL003-3-1-Before-Chemo-2-3A.report,7-MDCOL058-Stool-1A-Baseline-BSB-2-4-1-3.report,70-MDCOL004-3-2-Post-Chemo-A.report,72-MDCOL003-4-1-4A-Before-Chemo-6.report,75-MDCOL053-1-1-1-Unknown.report,9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3.report
Lysinibacillus_sp._C5.1,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysinibacillus_sp._FSL_H8-0500,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
Lysinibacillus_sp._FSL_K6-1151,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysinibacillus_sp._FSL_K6-4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
Lysinibacillus_sp._FSL_W7-1291,,,,,2.0,3.0,,,,,21.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,
Lysinibacillus_sp._G01H,,,,,2.0,3.0,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,
Lysinibacillus_telephonicus,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysobacter_capsici,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
Macrococcoides_caseolyticum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Macrococcus_bovicus,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Macrococcus_epidermidis,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mageeibacillus_indolicus,9.0,20.0,,131.0,,1.0,5.0,3.0,3.0,30.0,25.0,6.0,15.0,13.0,29.0,26.0,18.0,62.0,48.0,3.0,,,59.0,6.0,64.0,6.0,,,,29.0,2.0,10.0,1.0,,,5.0,4.0
Magnetospira_sp._QH-2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnetospirillum_sp._ME-1,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahella_australiensis,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahlunavirus_rarus,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,
Mahstovirus_faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,
Maioricimonas_rarisocia,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maliibacterium_massiliense,60.0,97.0,31.0,678.0,50.0,110.0,91.0,87.0,17.0,158.0,113.0,71.0,184.0,51.0,134.0,127.0,101.0,464.0,55.0,29.0,120.0,605.0,89.0,24.0,468.0,14.0,,174.0,,80.0,52.0,33.0,41.0,15.0,2.0,243.0,389.0
Mameliella_alba,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,
Mammaliicoccus_sciuri,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
Mangrovibacter_phragmitis,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mangrovibacterium_marinum,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
Mannheimia_haemolytica,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mardecavirus_SSP002,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maribacter_halichondriae,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maribacter_sp._BPC-D8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Maribellus_comscasis,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maricaulis_maris,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maridesulfovibrio_salexigens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Maridesulfovibrio_sp.,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0
Marinicauda_algicola,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mariniflexile_sp._TRM1-10,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinilactibacillus_sp._15R,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,6.0,
Marinobacter_similis,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Marinobacter_sp._MMG032,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinomonas_posidonica,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinomonas_sp._A3A,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Marinovum_algicola,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Marispirochaeta_aestuarii,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,
Maritalea_myrionectae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
Marivirga_tractuosa,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,
Martelella_endophytica,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
Martelella_mediterranea,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvinbryantia_formatexigens,258.0,269.0,356.0,110.0,13.0,107.0,21.0,31.0,101.0,217.0,145.0,81.0,222.0,42.0,256.0,137.0,239.0,669.0,488.0,112.0,174.0,14003.0,221.0,49.0,97.0,146.0,13.0,169.0,32.0,491.0,9.0,282.0,90.0,,104.0,153.0,116.0
Massilia_antarctica,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
Massilia_sp._METH4,28.0,8.0,,,,,,,,,,,14.0,,17.0,10.0,,4.0,19.0,24.0,,,,9.0,,,,,,,,,9.0,,1.0,,
Massilia_sp._R2A-15,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,
Massilistercora_timonensis,465.0,1392.0,48.0,3455.0,150.0,281.0,492.0,180.0,138.0,562.0,474.0,270.0,792.0,197.0,979.0,612.0,1036.0,1278.0,553.0,385.0,774.0,2618.0,2199.0,306.0,5378.0,51.0,2.0,949.0,87.0,80.0,892.0,280.0,378.0,145.0,216.0,1104.0,2905.0
Mediterraneibacter_gnavus,7651.0,9841.0,113295.0,6057.0,1416.0,2816.0,3586.0,2250.0,161888.0,12471.0,9839.0,4897.0,14801.0,3474.0,19671.0,16811.0,10028.0,15304.0,18428.0,6398.0,382301.0,86327.0,33734.0,3193.0,2625.0,11204.0,120.0,33983.0,435.0,30591.0,232.0,28249.0,3334.0,32.0,12098.0,7498.0,4930.0
Megalodesulfovibrio_gigas,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
Megamonas_funiformis,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,438.0
Megamonas_hypermegale,,6.0,1.0,3.0,,,1.0,6.0,,3.0,,,7.0,,2.0,2.0,2.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,34.0,,,4.0,,,,,8.0,,,2.0,1.0
Megasphaera_elsdenii,1.0,19.0,,25.0,,,3.0,,938.0,39.0,1.0,1.0,3.0,,2.0,8.0,13.0,184.0,218.0,13.0,1.0,,,15.0,,,,6.0,,165.0,3.0,36.0,14.0,,,12.0,33.0
Megasphaera_hexanoica,1.0,2.0,1.0,1.0,,,,,,,2.0,,,2.0,4.0,3.0,,,,1.0,,,,,,,,,,273.0,1.0,65.0,2.0,,,,8.0
Megasphaera_massiliensis,,1.0,,,1.0,,,,33023.0,,1.0,,,,,,,,,,,,,1.0,,,,,,45.0,,12.0,,,,4228.0,
Megasphaera_stantonii,21.0,19.0,10.0,19.0,5.0,15.0,7.0,3.0,40.0,8.0,36.0,12.0,16.0,18.0,43.0,50.0,18.0,5.0,82.0,43.0,8.0,5.0,2.0,39.0,25.0,,,52.0,,291.0,1.0,72.0,52.0,,1.0,5.0,16.0
Melioribacter_roseus,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mergibacter_septicus,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesobacillus_subterraneus,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
Mesomycoplasma_ovipneumoniae,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
Mesorhizobium_koreense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Mesorhizobium_sp._131-2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Mesorhizobium_sp._M1E.F.Ca.ET.045.02.1.1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesorhizobium_sp._M7D.F.Ca.US.005.01.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Mesorhizobium_sp._PAMC28654,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
Mesorhizobium_terrae,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mesoterricola_silvestris,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Metabacillus_halosaccharovorans,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
Metabacillus_sediminilitoris,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Metapseudomonas_resinovorans,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methanobacterium_lacus,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Methanobrevibacter_arboriphilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Methanobrevibacter_millerae,,,,32.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,12.0,9.0
Methanobrevibacter_olleyae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
Methanobrevibacter_ruminantium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Methanobrevibacter_smithii,,,5.0,41340.0,,7.0,,,,,,,,,1.0,,,,4.0,,,30.0,29145.0,,82029.0,,,1.0,2.0,,3239.0,,,920.0,,6878.0,54909.0
Methanobrevibacter_sp._TLL-48-HuF1,,,,984.0,,,,,1.0,,,,,,,3.0,,,,,,,890.0,,1696.0,,,,,,82.0,,,19.0,,44045.0,1659.0
Methanobrevibacter_sp._YE315,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,24.0,1.0
Methanocaldococcus_infernus,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methanocaldococcus_vulcanius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Methanococcus_maripaludis,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Methanoculleus_bourgensis,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Methanoplanus_limicola,,,,3.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,
Methanoregula_formicica,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Methanosarcina_horonobensis,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methanosarcina_vacuolata,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
Methanosphaera_sp._ISO3-F5,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
Methanosphaera_stadtmanae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,7714.0,
Methanothrix_harundinacea,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylibium_sp._Pch-M,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,
Methylobacterium_aquaticum,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylobacterium_oryzae,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylocella_silvestris,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylococcus_sp._Mc7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methylogaea_oryzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Methyloligella_sp._GL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,
Methylomagnum_ishizawai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Methylomonas_sp._LL1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Methylomusa_anaerophila,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,
Methylophaga_nitratireducenticrescens,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Methyloversatilis_sp._RAC08,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium_chocolatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Microbacterium_esteraromaticum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Microbacterium_foliorum,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,,,
Microbacterium_oleivorans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
Microbacterium_oxydans,,,,,,,,,,,3.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
Microbacterium_proteolyticum,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium_resistens,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Microbacterium_sp._1.5R,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
Microbacterium_sp._BDGP8,,,,,,,,,,,,,,,,,,,2.0,2.0,,,4.0,,,,,,,,,,1.0,,,,
Microbacterium_sp._BH-3-3-3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium_sp._JZ37,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
Microbacterium_sp._M28,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Microbacterium_sp._No._7,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Microbacterium_sp._SY138,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium_testaceum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Microbispora_sp._NBC_01189,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Microbulbifer_aggregans,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Microcella_daejeonensis,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Microcella_flavibacter,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micrococcus_luteus,11.0,25.0,7.0,37.0,,20.0,,42.0,8.0,8.0,,,30.0,,,,3.0,,11.0,,,16.0,245.0,8.0,,4.0,6.0,5.0,,,,,3.0,,,,18.0
Micrococcus_sp._2A,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Micrococcus_sp._KBS0714,,,,,,,,,,,,,,,,,9.0,,13.0,,,,35.0,,,,,16.0,,,,,,,,,
Micrococcus_sp._SL257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,
Micrococcus_yunnanensis,,,,,16.0,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,10.0
Microlunatus_sp._Gsoil_973,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromonospora_rifamycinica,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromonospora_sp._HM134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Micromonospora_sp._HUAS_YX12,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Micromonospora_sp._NBC_00389,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromonospora_sp._WMMA1947,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromonospora_sp._WMMD882,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Micromonospora_sp._WMMD975,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Micromonospora_terminaliae,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Micromonospora_viridifaciens,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Microvirga_thermotolerans,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
Miniphocaeibacter_halophilus,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
Mitsuaria_sp._7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Mixta_calida,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mixta_gaviniae,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
Mixta_intestinalis,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Mobiluncus_massiliensis,1.0,,,191.0,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,16.0,1.0,,57.0,,,,,30.0,,,7.0,,1.0,
Modestobacter_sp._L9-4,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Moellerella_wisconsensis,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
Mogibacterium_diversum,57.0,155.0,,4.0,,2.0,,101.0,15.0,78.0,5.0,,10.0,10.0,55.0,96.0,29.0,275.0,285.0,47.0,,1616.0,519.0,20.0,36.0,3679.0,,30.0,,4.0,,4.0,7.0,,2.0,171.0,31.0
Mogibacterium_neglectum,3.0,7.0,,3.0,,,,11.0,,14.0,1.0,,1.0,,2.0,4.0,1.0,13.0,8.0,7.0,,45.0,29.0,2.0,2.0,170.0,,1.0,,,,,1.0,,,8.0,2.0
Mogibacterium_pumilum,10.0,17.0,45.0,4.0,1.0,5.0,6.0,1.0,5.0,3.0,24.0,,19.0,4.0,17.0,15.0,16.0,4.0,2.0,1.0,,31.0,8.0,2.0,2.0,97.0,131.0,2.0,1.0,8.0,,30.0,6.0,,17.0,2.0,1.0
Moineauvirus_Abc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
Moineauvirus_CHPC1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,
Moineauvirus_CHPC1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,
Moineauvirus_CHPC875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,
Moineauvirus_CHPC879,,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,
Moineauvirus_D4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Moineauvirus_P7151,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,
Moineauvirus_P7152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,
Moineauvirus_SW11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
Moineauvirus_mv7201,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Moineauvirus_mv73,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,
Monoglobus_pectinilyticus,148.0,95.0,36.0,194.0,580.0,1031.0,6.0,3043.0,54.0,223.0,4211.0,1819.0,1372.0,1128.0,6895.0,3286.0,186.0,507.0,385.0,69.0,8.0,78.0,38.0,71.0,1089.0,12613.0,2.0,21964.0,,36.0,24.0,15.0,58.0,10.0,34.0,429.0,127.0
Mooglevirus_Sf13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Mooglevirus_Sf14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,,,,,,,,
Mooglevirus_Sf17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,
Mooglevirus_moogle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
Mooglevirus_mordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,,,
Moorella_humiferrea,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Moorella_sp._Hama-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Moorella_thermoacetica,1.0,2.0,,,,,,,,,1.0,,,,2.0,,2.0,,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,
Moorena_producens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
Mooreparkvirus_Lb3381,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Moraxella_osloensis,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
Moraxella_sp._FZFQ2102,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morganella_morganii,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,1.0,,9.0,,,,,,6622.0,,
Mucilaginibacter_ginkgonis,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mucilaginibacter_ginsenosidivorax,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mucilaginibacter_sp._5C4,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mucilaginibacter_sp._KACC_22773,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mucisphaera_calidilacus,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Mumia_sp._Pv_4-285,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murdochiella_vaginalis,9.0,30.0,3.0,35.0,,4.0,18.0,1.0,,1.0,11.0,6.0,11.0,3.0,10.0,9.0,21.0,13.0,3.0,7.0,9.0,45.0,24.0,13.0,27.0,10.0,,23.0,,2.0,1.0,,,,4.0,15.0,112.0
Muribaculum_gordoncarteri,,,,13.0,,,,83.0,,,1.0,,,,1.0,,,,,,3.0,,,,42.0,,,,26.0,,,,,,725.0,37.0,37.0
Muribaculum_intestinale,,,,49.0,43.0,2.0,64.0,41.0,13.0,,,,,,,,,,,,3.0,,8.0,,74.0,,,21.0,17.0,,2.0,,,3.0,209.0,50.0,316.0
Musicola_paradisiaca,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mycetocola_zhujimingii,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mycetohabitans_endofungorum,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,
Mycobacterium_adipatum,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
Mycobacterium_avium,,,,,,,,,,,,,2.0,,,,,,,,,,,,10.0,,,,,,,,,,,,
Mycobacterium_gallinarum,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
Mycobacterium_gordonae,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
Mycobacterium_heidelbergense,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Mycobacterium_kubicae,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycobacterium_paragordonae,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Mycobacterium_parmense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Mycobacterium_sp._DL,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Mycobacterium_sp._MS1601,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycobacterium_tuberculosis,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycobacteroides_abscessus,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
Mycobacteroides_chelonae,,,,,,,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mycolicibacterium_confluentis,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,
Mycolicibacterium_duvalii,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium_fluoranthenivorans,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium_frederiksbergense,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
Mycolicibacterium_gadium,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Mycolicibacterium_gilvum,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium_hassiacum,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium_litorale,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,
Mycolicibacterium_mengxianglii,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycolicibacterium_monacense,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
Mycolicibacterium_moriokaense,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Mycolicibacterium_mucogenicum,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mycolicibacterium_neoaurum,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,1.0,,,,,,,,
Mycolicibacterium_parafortuitum,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
